"date","run","replicate","location","value","site"
"4/07/2017",1,1,"SMC",14,"Waitemata"
"4/07/2017",1,2,"SMC",28,"Waitemata"
"4/07/2017",1,3,"SMC",46,"Waitemata"
"4/07/2017",2,1,"SMC",43,"Waitemata"
"4/07/2017",2,2,"SMC",15,"Waitemata"
"4/07/2017",2,3,"SMC",12,"Waitemata"
"4/07/2017",3,1,"SMC",46,"Waitemata"
"4/07/2017",3,2,"SMC",23,"Waitemata"
"4/07/2017",3,3,"SMC",26,"Waitemata"
"13/07/2017",1,1,"SMC",34,"Waitemata"
"13/07/2017",1,2,"SMC",13,"Waitemata"
"13/07/2017",1,3,"SMC",12,"Waitemata"
"13/07/2017",2,1,"SMC",11,"Waitemata"
"13/07/2017",2,2,"SMC",14,"Waitemata"
"13/07/2017",2,3,"SMC",12,"Waitemata"
"13/07/2017",3,1,"SMC",14,"Waitemata"
"13/07/2017",3,2,"SMC",14,"Waitemata"
"13/07/2017",3,3,"SMC",13,"Waitemata"
"8/03/2017",1,2,"SMW",993,"Waitemata"
"8/03/2017",3,1,"SMW",366,"Waitemata"
"8/03/2017",3,2,"SMW",303,"Waitemata"
"8/03/2017",3,3,"SMW",406,"Waitemata"
"13/03/2017",1,1,"SMW",532,"Waitemata"
"13/03/2017",1,2,"SMW",407,"Waitemata"
"13/03/2017",1,3,"SMW",520,"Waitemata"
"13/03/2017",2,1,"SMW",26,"Waitemata"
"13/03/2017",2,2,"SMW",45,"Waitemata"
"13/03/2017",2,3,"SMW",57,"Waitemata"
"13/03/2017",3,1,"SMW",77,"Waitemata"
"13/03/2017",3,2,"SMW",112,"Waitemata"
"13/03/2017",3,3,"SMW",76,"Waitemata"
"27/03/2017",3,1,"SMW",126,"Waitemata"
"27/03/2017",3,2,"SMW",89,"Waitemata"
"27/03/2017",3,3,"SMW",78,"Waitemata"
"12/05/2017",1,2,"SMW",780,"Waitemata"
"12/05/2017",2,1,"SMW",348,"Waitemata"
"12/05/2017",2,2,"SMW",475,"Waitemata"
"12/05/2017",2,3,"SMW",262,"Waitemata"
"18/05/2017",1,1,"SMW",222,"Waitemata"
"18/05/2017",1,2,"SMW",86,"Waitemata"
"18/05/2017",1,3,"SMW",162,"Waitemata"
"18/05/2017",2,1,"SMW",247,"Waitemata"
"18/05/2017",2,2,"SMW",245,"Waitemata"
"18/05/2017",2,3,"SMW",174,"Waitemata"
"18/05/2017",3,1,"SMW",24,"Waitemata"
"18/05/2017",3,2,"SMW",44,"Waitemata"
"18/05/2017",3,3,"SMW",24,"Waitemata"
"31/05/2017",1,1,"SMW",28,"Waitemata"
"31/05/2017",1,2,"SMW",12,"Waitemata"
"31/05/2017",1,3,"SMW",18,"Waitemata"
"31/05/2017",2,1,"SMW",15,"Waitemata"
"31/05/2017",2,2,"SMW",13,"Waitemata"
"31/05/2017",2,3,"SMW",14,"Waitemata"
"31/05/2017",3,1,"SMW",12,"Waitemata"
"31/05/2017",3,2,"SMW",13,"Waitemata"
"31/05/2017",3,3,"SMW",14,"Waitemata"
"21/06/2017",1,1,"SMW",53,"Waitemata"
"21/06/2017",1,2,"SMW",85,"Waitemata"
"21/06/2017",1,3,"SMW",46,"Waitemata"
"21/06/2017",2,1,"SMW",218,"Waitemata"
"21/06/2017",2,2,"SMW",453,"Waitemata"
"21/06/2017",2,3,"SMW",388,"Waitemata"
"21/06/2017",3,1,"SMW",89,"Waitemata"
"21/06/2017",3,2,"SMW",65,"Waitemata"
"21/06/2017",3,3,"SMW",137,"Waitemata"
"4/07/2017",1,1,"SMW",36,"Waitemata"
"4/07/2017",1,2,"SMW",42,"Waitemata"
"4/07/2017",1,3,"SMW",15,"Waitemata"
"4/07/2017",2,1,"SMW",19,"Waitemata"
"4/07/2017",2,2,"SMW",9,"Waitemata"
"4/07/2017",2,3,"SMW",32,"Waitemata"
"4/07/2017",3,1,"SMW",23,"Waitemata"
"4/07/2017",3,2,"SMW",12,"Waitemata"
"4/07/2017",3,3,"SMW",24,"Waitemata"
"13/07/2017",1,1,"SMW",77,"Waitemata"
"13/07/2017",1,2,"SMW",18,"Waitemata"
"13/07/2017",1,3,"SMW",13,"Waitemata"
"13/07/2017",2,1,"SMW",12,"Waitemata"
"13/07/2017",2,2,"SMW",55,"Waitemata"
"13/07/2017",2,3,"SMW",13,"Waitemata"
"13/07/2017",3,1,"SMW",16,"Waitemata"
"13/07/2017",3,2,"SMW",15,"Waitemata"
"13/07/2017",3,3,"SMW",15,"Waitemata"
"8/03/2017",3,1,"OKE",127,"Waitemata"
"8/03/2017",3,2,"OKE",105,"Waitemata"
"8/03/2017",3,3,"OKE",106,"Waitemata"
"13/03/2017",2,1,"OKE",373,"Waitemata"
"13/03/2017",2,2,"OKE",647,"Waitemata"
"13/03/2017",2,3,"OKE",671,"Waitemata"
"13/03/2017",3,1,"OKE",22,"Waitemata"
"13/03/2017",3,2,"OKE",46,"Waitemata"
"13/03/2017",3,3,"OKE",15,"Waitemata"
"12/05/2017",1,1,"OKE",233,"Waitemata"
"12/05/2017",1,2,"OKE",541,"Waitemata"
"12/05/2017",1,3,"OKE",373,"Waitemata"
"12/05/2017",2,1,"OKE",340,"Waitemata"
"12/05/2017",2,2,"OKE",440,"Waitemata"
"12/05/2017",2,3,"OKE",385,"Waitemata"
"12/05/2017",3,1,"OKE",11,"Waitemata"
"12/05/2017",3,2,"OKE",33,"Waitemata"
"12/05/2017",3,3,"OKE",15,"Waitemata"
"18/05/2017",2,1,"OKE",477,"Waitemata"
"18/05/2017",2,2,"OKE",453,"Waitemata"
"18/05/2017",2,3,"OKE",482,"Waitemata"
"18/05/2017",3,1,"OKE",176,"Waitemata"
"18/05/2017",3,2,"OKE",204,"Waitemata"
"18/05/2017",3,3,"OKE",197,"Waitemata"
"31/05/2017",1,1,"OKE",396,"Waitemata"
"31/05/2017",1,2,"OKE",746,"Waitemata"
"31/05/2017",1,3,"OKE",444,"Waitemata"
"31/05/2017",2,1,"OKE",102,"Waitemata"
"31/05/2017",2,2,"OKE",174,"Waitemata"
"31/05/2017",2,3,"OKE",123,"Waitemata"
"31/05/2017",3,1,"OKE",12,"Waitemata"
"31/05/2017",3,2,"OKE",22,"Waitemata"
"31/05/2017",3,3,"OKE",11,"Waitemata"
"21/06/2017",1,1,"OKE",57,"Waitemata"
"21/06/2017",1,2,"OKE",71,"Waitemata"
"21/06/2017",1,3,"OKE",31,"Waitemata"
"21/06/2017",2,1,"OKE",13,"Waitemata"
"21/06/2017",2,2,"OKE",35,"Waitemata"
"21/06/2017",2,3,"OKE",34,"Waitemata"
"21/06/2017",3,1,"OKE",14,"Waitemata"
"21/06/2017",3,2,"OKE",14,"Waitemata"
"21/06/2017",3,3,"OKE",24,"Waitemata"
"4/07/2017",1,1,"OKE",132,"Waitemata"
"4/07/2017",1,2,"OKE",56,"Waitemata"
"4/07/2017",1,3,"OKE",547,"Waitemata"
"4/07/2017",2,1,"OKE",12,"Waitemata"
"4/07/2017",2,2,"OKE",66,"Waitemata"
"4/07/2017",2,3,"OKE",16,"Waitemata"
"4/07/2017",3,1,"OKE",30,"Waitemata"
"4/07/2017",3,2,"OKE",55,"Waitemata"
"4/07/2017",3,3,"OKE",12,"Waitemata"
"13/07/2017",1,1,"OKE",42,"Waitemata"
"13/07/2017",1,2,"OKE",46,"Waitemata"
"13/07/2017",1,3,"OKE",41,"Waitemata"
"13/07/2017",2,1,"OKE",20,"Waitemata"
"13/07/2017",2,2,"OKE",13,"Waitemata"
"13/07/2017",2,3,"OKE",36,"Waitemata"
"13/07/2017",3,1,"OKE",24,"Waitemata"
"13/07/2017",3,2,"OKE",14,"Waitemata"
"13/07/2017",3,3,"OKE",14,"Waitemata"
"8/03/2017",2,1,"OKC",101,"Waitemata"
"8/03/2017",2,2,"OKC",65,"Waitemata"
"8/03/2017",2,3,"OKC",112,"Waitemata"
"8/03/2017",3,1,"OKC",217,"Waitemata"
"8/03/2017",3,2,"OKC",163,"Waitemata"
"8/03/2017",3,3,"OKC",179,"Waitemata"
"13/03/2017",1,1,"OKC",634,"Waitemata"
"13/03/2017",1,2,"OKC",694,"Waitemata"
"13/03/2017",1,3,"OKC",830,"Waitemata"
"13/03/2017",2,1,"OKC",297,"Waitemata"
"13/03/2017",2,2,"OKC",251,"Waitemata"
"13/03/2017",2,3,"OKC",280,"Waitemata"
"13/03/2017",3,1,"OKC",136,"Waitemata"
"13/03/2017",3,2,"OKC",138,"Waitemata"
"13/03/2017",3,3,"OKC",101,"Waitemata"
"27/03/2017",3,1,"OKC",230,"Waitemata"
"27/03/2017",3,2,"OKC",402,"Waitemata"
"27/03/2017",3,3,"OKC",282,"Waitemata"
"12/05/2017",1,1,"OKC",283,"Waitemata"
"12/05/2017",1,2,"OKC",364,"Waitemata"
"12/05/2017",1,3,"OKC",407,"Waitemata"
"12/05/2017",2,1,"OKC",308,"Waitemata"
"12/05/2017",2,2,"OKC",667,"Waitemata"
"12/05/2017",2,3,"OKC",673,"Waitemata"
"12/05/2017",3,1,"OKC",102,"Waitemata"
"12/05/2017",3,2,"OKC",163,"Waitemata"
"12/05/2017",3,3,"OKC",151,"Waitemata"
"18/05/2017",2,1,"OKC",414,"Waitemata"
"18/05/2017",2,2,"OKC",403,"Waitemata"
"18/05/2017",2,3,"OKC",475,"Waitemata"
"18/05/2017",3,1,"OKC",296,"Waitemata"
"18/05/2017",3,2,"OKC",326,"Waitemata"
"18/05/2017",3,3,"OKC",465,"Waitemata"
"31/05/2017",1,1,"OKC",79,"Waitemata"
"31/05/2017",1,2,"OKC",34,"Waitemata"
"31/05/2017",1,3,"OKC",19,"Waitemata"
"31/05/2017",2,1,"OKC",67,"Waitemata"
"31/05/2017",2,2,"OKC",58,"Waitemata"
"31/05/2017",2,3,"OKC",98,"Waitemata"
"31/05/2017",3,1,"OKC",28,"Waitemata"
"31/05/2017",3,2,"OKC",23,"Waitemata"
"31/05/2017",3,3,"OKC",54,"Waitemata"
"21/06/2017",1,1,"OKC",10,"Waitemata"
"21/06/2017",1,2,"OKC",13,"Waitemata"
"21/06/2017",1,3,"OKC",13,"Waitemata"
"21/06/2017",2,1,"OKC",13,"Waitemata"
"21/06/2017",2,2,"OKC",14,"Waitemata"
"21/06/2017",2,3,"OKC",13,"Waitemata"
"21/06/2017",3,1,"OKC",14,"Waitemata"
"21/06/2017",3,2,"OKC",14,"Waitemata"
"21/06/2017",3,3,"OKC",11,"Waitemata"
"4/07/2017",1,1,"OKC",132,"Waitemata"
"4/07/2017",1,2,"OKC",198,"Waitemata"
"4/07/2017",1,3,"OKC",486,"Waitemata"
"4/07/2017",2,1,"OKC",24,"Waitemata"
"4/07/2017",2,2,"OKC",14,"Waitemata"
"4/07/2017",2,3,"OKC",21,"Waitemata"
"4/07/2017",3,1,"OKC",12,"Waitemata"
"4/07/2017",3,2,"OKC",26,"Waitemata"
"4/07/2017",3,3,"OKC",14,"Waitemata"
"13/07/2017",1,1,"OKC",17,"Waitemata"
"13/07/2017",1,2,"OKC",58,"Waitemata"
"13/07/2017",1,3,"OKC",54,"Waitemata"
"13/07/2017",2,1,"OKC",14,"Waitemata"
"13/07/2017",2,2,"OKC",11,"Waitemata"
"13/07/2017",2,3,"OKC",13,"Waitemata"
"13/07/2017",3,1,"OKC",40,"Waitemata"
"13/07/2017",3,2,"OKC",17,"Waitemata"
"13/07/2017",3,3,"OKC",12,"Waitemata"
"8/03/2017",1,1,"OKW",443,"Waitemata"
"8/03/2017",1,2,"OKW",627,"Waitemata"
"8/03/2017",1,3,"OKW",858,"Waitemata"
"8/03/2017",2,1,"OKW",680,"Waitemata"
"8/03/2017",2,3,"OKW",842,"Waitemata"
"8/03/2017",3,1,"OKW",92,"Waitemata"
"8/03/2017",3,2,"OKW",151,"Waitemata"
"8/03/2017",3,3,"OKW",66,"Waitemata"
"13/03/2017",1,1,"OKW",912,"Waitemata"
"13/03/2017",1,2,"OKW",687,"Waitemata"
"13/03/2017",2,1,"OKW",340,"Waitemata"
"13/03/2017",2,2,"OKW",587,"Waitemata"
"13/03/2017",2,3,"OKW",562,"Waitemata"
"13/03/2017",3,1,"OKW",47,"Waitemata"
"13/03/2017",3,2,"OKW",28,"Waitemata"
"13/03/2017",3,3,"OKW",24,"Waitemata"
"27/03/2017",3,1,"OKW",87,"Waitemata"
"27/03/2017",3,2,"OKW",114,"Waitemata"
"27/03/2017",3,3,"OKW",138,"Waitemata"
"12/05/2017",1,1,"OKW",259,"Waitemata"
"12/05/2017",1,2,"OKW",477,"Waitemata"
"12/05/2017",1,3,"OKW",452,"Waitemata"
"12/05/2017",2,1,"OKW",408,"Waitemata"
"12/05/2017",2,2,"OKW",490,"Waitemata"
"12/05/2017",2,3,"OKW",461,"Waitemata"
"12/05/2017",3,1,"OKW",56,"Waitemata"
"12/05/2017",3,2,"OKW",11,"Waitemata"
"12/05/2017",3,3,"OKW",53,"Waitemata"
"18/05/2017",2,1,"OKW",722,"Waitemata"
"18/05/2017",2,2,"OKW",802,"Waitemata"
"18/05/2017",2,3,"OKW",568,"Waitemata"
"18/05/2017",3,1,"OKW",345,"Waitemata"
"18/05/2017",3,2,"OKW",187,"Waitemata"
"18/05/2017",3,3,"OKW",352,"Waitemata"
"31/05/2017",1,1,"OKW",35,"Waitemata"
"31/05/2017",1,2,"OKW",22,"Waitemata"
"31/05/2017",1,3,"OKW",100,"Waitemata"
"31/05/2017",2,1,"OKW",343,"Waitemata"
"31/05/2017",2,2,"OKW",219,"Waitemata"
"31/05/2017",2,3,"OKW",137,"Waitemata"
"31/05/2017",3,1,"OKW",11,"Waitemata"
"31/05/2017",3,2,"OKW",15,"Waitemata"
"31/05/2017",3,3,"OKW",79,"Waitemata"
"21/06/2017",1,1,"OKW",15,"Waitemata"
"21/06/2017",1,2,"OKW",14,"Waitemata"
"21/06/2017",1,3,"OKW",15,"Waitemata"
"21/06/2017",2,1,"OKW",13,"Waitemata"
"21/06/2017",2,2,"OKW",17,"Waitemata"
"21/06/2017",2,3,"OKW",14,"Waitemata"
"21/06/2017",3,1,"OKW",16,"Waitemata"
"21/06/2017",3,2,"OKW",14,"Waitemata"
"21/06/2017",3,3,"OKW",24,"Waitemata"
"4/07/2017",1,1,"OKW",35,"Waitemata"
"4/07/2017",1,2,"OKW",67,"Waitemata"
"4/07/2017",1,3,"OKW",16,"Waitemata"
"4/07/2017",2,1,"OKW",11,"Waitemata"
"4/07/2017",2,2,"OKW",35,"Waitemata"
"4/07/2017",2,3,"OKW",12,"Waitemata"
"4/07/2017",3,1,"OKW",54,"Waitemata"
"4/07/2017",3,2,"OKW",21,"Waitemata"
"4/07/2017",3,3,"OKW",36,"Waitemata"
"13/07/2017",1,1,"OKW",8,"Waitemata"
"13/07/2017",1,2,"OKW",12,"Waitemata"
"13/07/2017",1,3,"OKW",45,"Waitemata"
"13/07/2017",2,1,"OKW",26,"Waitemata"
"13/07/2017",2,2,"OKW",59,"Waitemata"
"13/07/2017",2,3,"OKW",14,"Waitemata"
"13/07/2017",3,1,"OKW",32,"Waitemata"
"13/07/2017",3,2,"OKW",26,"Waitemata"
"13/07/2017",3,3,"OKW",17,"Waitemata"
"8/03/2017",1,1,"MBE",626,"Waitemata"
"8/03/2017",1,2,"MBE",778,"Waitemata"
"8/03/2017",1,3,"MBE",649,"Waitemata"
"8/03/2017",2,1,"MBE",614,"Waitemata"
"8/03/2017",2,2,"MBE",515,"Waitemata"
"8/03/2017",2,3,"MBE",577,"Waitemata"
"8/03/2017",3,2,"MBE",938,"Waitemata"
"8/03/2017",3,3,"MBE",840,"Waitemata"
"13/03/2017",1,1,"MBE",774,"Waitemata"
"13/03/2017",1,2,"MBE",802,"Waitemata"
"13/03/2017",1,3,"MBE",800,"Waitemata"
"13/03/2017",2,1,"MBE",154,"Waitemata"
"13/03/2017",2,2,"MBE",189,"Waitemata"
"13/03/2017",2,3,"MBE",160,"Waitemata"
"13/03/2017",3,1,"MBE",148,"Waitemata"
"13/03/2017",3,2,"MBE",125,"Waitemata"
"13/03/2017",3,3,"MBE",125,"Waitemata"
"27/03/2017",3,1,"MBE",64,"Waitemata"
"27/03/2017",3,2,"MBE",54,"Waitemata"
"27/03/2017",3,3,"MBE",79,"Waitemata"
"12/05/2017",1,1,"MBE",359,"Waitemata"
"12/05/2017",1,2,"MBE",434,"Waitemata"
"12/05/2017",1,3,"MBE",387,"Waitemata"
"12/05/2017",2,1,"MBE",599,"Waitemata"
"12/05/2017",2,2,"MBE",334,"Waitemata"
"12/05/2017",2,3,"MBE",594,"Waitemata"
"12/05/2017",3,1,"MBE",608,"Waitemata"
"12/05/2017",3,2,"MBE",965,"Waitemata"
"12/05/2017",3,3,"MBE",724,"Waitemata"
"18/05/2017",2,1,"MBE",134,"Waitemata"
"18/05/2017",2,2,"MBE",188,"Waitemata"
"18/05/2017",2,3,"MBE",111,"Waitemata"
"18/05/2017",3,1,"MBE",69,"Waitemata"
"18/05/2017",3,2,"MBE",44,"Waitemata"
"18/05/2017",3,3,"MBE",53,"Waitemata"
"31/05/2017",1,1,"MBE",274,"Waitemata"
"31/05/2017",1,2,"MBE",302,"Waitemata"
"31/05/2017",1,3,"MBE",296,"Waitemata"
"31/05/2017",2,1,"MBE",276,"Waitemata"
"31/05/2017",2,2,"MBE",247,"Waitemata"
"31/05/2017",2,3,"MBE",206,"Waitemata"
"31/05/2017",3,1,"MBE",36,"Waitemata"
"31/05/2017",3,2,"MBE",53,"Waitemata"
"31/05/2017",3,3,"MBE",26,"Waitemata"
"21/06/2017",1,1,"MBE",81,"Waitemata"
"21/06/2017",1,2,"MBE",123,"Waitemata"
"21/06/2017",1,3,"MBE",32,"Waitemata"
"21/06/2017",2,1,"MBE",26,"Waitemata"
"21/06/2017",2,2,"MBE",16,"Waitemata"
"21/06/2017",2,3,"MBE",11,"Waitemata"
"21/06/2017",3,1,"MBE",16,"Waitemata"
"21/06/2017",3,2,"MBE",36,"Waitemata"
"21/06/2017",3,3,"MBE",23,"Waitemata"
"4/07/2017",1,1,"MBE",66,"Waitemata"
"4/07/2017",1,2,"MBE",63,"Waitemata"
"4/07/2017",1,3,"MBE",96,"Waitemata"
"4/07/2017",2,1,"MBE",24,"Waitemata"
"4/07/2017",2,2,"MBE",55,"Waitemata"
"4/07/2017",2,3,"MBE",22,"Waitemata"
"4/07/2017",3,1,"MBE",36,"Waitemata"
"4/07/2017",3,2,"MBE",45,"Waitemata"
"4/07/2017",3,3,"MBE",24,"Waitemata"
"13/07/2017",1,1,"MBE",34,"Waitemata"
"13/07/2017",1,2,"MBE",111,"Waitemata"
"13/07/2017",1,3,"MBE",60,"Waitemata"
"13/07/2017",2,1,"MBE",21,"Waitemata"
"13/07/2017",2,2,"MBE",18,"Waitemata"
"13/07/2017",2,3,"MBE",16,"Waitemata"
"13/07/2017",3,1,"MBE",24,"Waitemata"
"13/07/2017",3,2,"MBE",16,"Waitemata"
"13/07/2017",3,3,"MBE",17,"Waitemata"
"8/03/2017",1,1,"MBC",887,"Waitemata"
"8/03/2017",1,2,"MBC",990,"Waitemata"
"8/03/2017",1,3,"MBC",915,"Waitemata"
"8/03/2017",3,2,"MBC",988,"Waitemata"
"8/03/2017",3,3,"MBC",912,"Waitemata"
"13/03/2017",1,1,"MBC",470,"Waitemata"
"13/03/2017",1,2,"MBC",780,"Waitemata"
"13/03/2017",1,3,"MBC",841,"Waitemata"
"13/03/2017",2,1,"MBC",78,"Waitemata"
"13/03/2017",2,2,"MBC",67,"Waitemata"
"13/03/2017",2,3,"MBC",113,"Waitemata"
"13/03/2017",3,1,"MBC",211,"Waitemata"
"13/03/2017",3,2,"MBC",104,"Waitemata"
"13/03/2017",3,3,"MBC",188,"Waitemata"
"27/03/2017",2,3,"MBC",800,"Waitemata"
"27/03/2017",3,1,"MBC",850,"Waitemata"
"27/03/2017",3,3,"MBC",990,"Waitemata"
"12/05/2017",1,1,"MBC",599,"Waitemata"
"12/05/2017",1,2,"MBC",593,"Waitemata"
"12/05/2017",1,3,"MBC",540,"Waitemata"
"12/05/2017",2,1,"MBC",357,"Waitemata"
"12/05/2017",2,2,"MBC",223,"Waitemata"
"12/05/2017",2,3,"MBC",445,"Waitemata"
"12/05/2017",3,1,"MBC",256,"Waitemata"
"12/05/2017",3,2,"MBC",372,"Waitemata"
"12/05/2017",3,3,"MBC",289,"Waitemata"
"18/05/2017",2,1,"MBC",163,"Waitemata"
"18/05/2017",2,2,"MBC",153,"Waitemata"
"18/05/2017",2,3,"MBC",56,"Waitemata"
"18/05/2017",3,1,"MBC",102,"Waitemata"
"18/05/2017",3,2,"MBC",43,"Waitemata"
"18/05/2017",3,3,"MBC",77,"Waitemata"
"31/05/2017",1,1,"MBC",833,"Waitemata"
"31/05/2017",1,2,"MBC",802,"Waitemata"
"31/05/2017",1,3,"MBC",764,"Waitemata"
"31/05/2017",2,1,"MBC",398,"Waitemata"
"31/05/2017",2,2,"MBC",214,"Waitemata"
"31/05/2017",2,3,"MBC",277,"Waitemata"
"31/05/2017",3,1,"MBC",46,"Waitemata"
"31/05/2017",3,2,"MBC",68,"Waitemata"
"31/05/2017",3,3,"MBC",22,"Waitemata"
"21/06/2017",1,1,"MBC",402,"Waitemata"
"21/06/2017",1,2,"MBC",22,"Waitemata"
"21/06/2017",1,3,"MBC",68,"Waitemata"
"21/06/2017",2,1,"MBC",33,"Waitemata"
"21/06/2017",2,2,"MBC",56,"Waitemata"
"21/06/2017",2,3,"MBC",18,"Waitemata"
"21/06/2017",3,1,"MBC",66,"Waitemata"
"21/06/2017",3,2,"MBC",69,"Waitemata"
"21/06/2017",3,3,"MBC",56,"Waitemata"
"4/07/2017",1,1,"MBC",14,"Waitemata"
"4/07/2017",1,2,"MBC",23,"Waitemata"
"4/07/2017",1,3,"MBC",14,"Waitemata"
"4/07/2017",2,1,"MBC",16,"Waitemata"
"4/07/2017",2,2,"MBC",14,"Waitemata"
"4/07/2017",2,3,"MBC",35,"Waitemata"
"4/07/2017",3,1,"MBC",15,"Waitemata"
"4/07/2017",3,2,"MBC",13,"Waitemata"
"4/07/2017",3,3,"MBC",16,"Waitemata"
"13/07/2017",1,1,"MBC",33,"Waitemata"
"13/07/2017",1,2,"MBC",26,"Waitemata"
"13/07/2017",1,3,"MBC",36,"Waitemata"
"13/07/2017",2,1,"MBC",17,"Waitemata"
"13/07/2017",2,2,"MBC",10,"Waitemata"
"13/07/2017",2,3,"MBC",12,"Waitemata"
"13/07/2017",3,1,"MBC",35,"Waitemata"
"13/07/2017",3,2,"MBC",12,"Waitemata"
"13/07/2017",3,3,"MBC",16,"Waitemata"
"8/03/2017",1,1,"MBW",698,"Waitemata"
"8/03/2017",1,2,"MBW",841,"Waitemata"
"8/03/2017",1,3,"MBW",988,"Waitemata"
"8/03/2017",3,1,"MBW",874,"Waitemata"
"13/03/2017",1,1,"MBW",788,"Waitemata"
"13/03/2017",1,2,"MBW",597,"Waitemata"
"13/03/2017",1,3,"MBW",851,"Waitemata"
"13/03/2017",2,1,"MBW",113,"Waitemata"
"13/03/2017",2,2,"MBW",56,"Waitemata"
"13/03/2017",2,3,"MBW",69,"Waitemata"
"13/03/2017",3,1,"MBW",205,"Waitemata"
"13/03/2017",3,2,"MBW",337,"Waitemata"
"13/03/2017",3,3,"MBW",284,"Waitemata"
"12/05/2017",1,1,"MBW",419,"Waitemata"
"12/05/2017",1,2,"MBW",500,"Waitemata"
"12/05/2017",1,3,"MBW",297,"Waitemata"
"12/05/2017",2,1,"MBW",281,"Waitemata"
"12/05/2017",2,2,"MBW",320,"Waitemata"
"12/05/2017",2,3,"MBW",394,"Waitemata"
"12/05/2017",3,1,"MBW",721,"Waitemata"
"12/05/2017",3,2,"MBW",304,"Waitemata"
"12/05/2017",3,3,"MBW",534,"Waitemata"
"18/05/2017",2,1,"MBW",149,"Waitemata"
"18/05/2017",2,2,"MBW",174,"Waitemata"
"18/05/2017",2,3,"MBW",89,"Waitemata"
"18/05/2017",3,1,"MBW",114,"Waitemata"
"18/05/2017",3,2,"MBW",135,"Waitemata"
"18/05/2017",3,3,"MBW",86,"Waitemata"
"31/05/2017",1,1,"MBW",365,"Waitemata"
"31/05/2017",1,2,"MBW",220,"Waitemata"
"31/05/2017",1,3,"MBW",309,"Waitemata"
"31/05/2017",2,1,"MBW",162,"Waitemata"
"31/05/2017",2,2,"MBW",186,"Waitemata"
"31/05/2017",2,3,"MBW",204,"Waitemata"
"31/05/2017",3,2,"MBW",35,"Waitemata"
"31/05/2017",3,3,"MBW",12,"Waitemata"
"21/06/2017",1,1,"MBW",13,"Waitemata"
"21/06/2017",1,2,"MBW",14,"Waitemata"
"21/06/2017",1,3,"MBW",11,"Waitemata"
"21/06/2017",2,1,"MBW",174,"Waitemata"
"21/06/2017",2,2,"MBW",124,"Waitemata"
"21/06/2017",2,3,"MBW",151,"Waitemata"
"21/06/2017",3,1,"MBW",14,"Waitemata"
"21/06/2017",3,2,"MBW",11,"Waitemata"
"21/06/2017",3,3,"MBW",41,"Waitemata"
"4/07/2017",1,1,"MBW",24,"Waitemata"
"4/07/2017",1,2,"MBW",18,"Waitemata"
"4/07/2017",1,3,"MBW",14,"Waitemata"
"4/07/2017",2,1,"MBW",100,"Waitemata"
"4/07/2017",2,2,"MBW",77,"Waitemata"
"4/07/2017",2,3,"MBW",88,"Waitemata"
"4/07/2017",3,1,"MBW",13,"Waitemata"
"4/07/2017",3,2,"MBW",26,"Waitemata"
"4/07/2017",3,3,"MBW",14,"Waitemata"
"13/07/2017",1,1,"MBW",28,"Waitemata"
"13/07/2017",1,2,"MBW",14,"Waitemata"
"13/07/2017",1,3,"MBW",16,"Waitemata"
"13/07/2017",2,1,"MBW",14,"Waitemata"
"13/07/2017",2,2,"MBW",24,"Waitemata"
"13/07/2017",2,3,"MBW",12,"Waitemata"
"13/07/2017",3,1,"MBW",9,"Waitemata"
"13/07/2017",3,2,"MBW",16,"Waitemata"
"13/07/2017",3,3,"MBW",15,"Waitemata"
"8/03/2017",1,1,"KOE",647,"Waitemata"
"8/03/2017",1,2,"KOE",604,"Waitemata"
"8/03/2017",1,3,"KOE",695,"Waitemata"
"13/03/2017",1,1,"KOE",360,"Waitemata"
"13/03/2017",1,2,"KOE",364,"Waitemata"
"13/03/2017",1,3,"KOE",576,"Waitemata"
"13/03/2017",2,1,"KOE",80,"Waitemata"
"13/03/2017",2,3,"KOE",68,"Waitemata"
"13/03/2017",3,1,"KOE",37,"Waitemata"
"13/03/2017",3,2,"KOE",55,"Waitemata"
"13/03/2017",3,3,"KOE",13,"Waitemata"
"27/03/2017",2,1,"KOE",916,"Waitemata"
"12/05/2017",1,3,"KOE",960,"Waitemata"
"12/05/2017",2,1,"KOE",727,"Waitemata"
"12/05/2017",3,1,"KOE",404,"Waitemata"
"12/05/2017",3,2,"KOE",258,"Waitemata"
"12/05/2017",3,3,"KOE",305,"Waitemata"
"18/05/2017",1,3,"KOE",992,"Waitemata"
"18/05/2017",2,1,"KOE",716,"Waitemata"
"18/05/2017",2,2,"KOE",631,"Waitemata"
"18/05/2017",2,3,"KOE",662,"Waitemata"
"18/05/2017",3,1,"KOE",163,"Waitemata"
"18/05/2017",3,2,"KOE",168,"Waitemata"
"18/05/2017",3,3,"KOE",249,"Waitemata"
"31/05/2017",1,1,"KOE",161,"Waitemata"
"31/05/2017",1,2,"KOE",68,"Waitemata"
"31/05/2017",1,3,"KOE",161,"Waitemata"
"31/05/2017",2,1,"KOE",44,"Waitemata"
"31/05/2017",2,2,"KOE",100,"Waitemata"
"31/05/2017",2,3,"KOE",166,"Waitemata"
"31/05/2017",3,1,"KOE",35,"Waitemata"
"31/05/2017",3,2,"KOE",64,"Waitemata"
"31/05/2017",3,3,"KOE",55,"Waitemata"
